split,train_rows,calibration_rows,test_rows,target,workload,high_workload_quantile,high_workload_threshold,test_auc,test_average_precision,test_brier,features,selector,selector_value,score_threshold,calibration_acceptance_rate,calibration_abstention_rate,calibration_high_workload_rate,calibration_accepted_high_workload_rate,calibration_high_workload_recall_by_abstention,calibration_abstention_precision_for_high_workload,calibration_mean_workload_accepted,calibration_mean_workload_abstained,calibration_workload_share_abstained,test_acceptance_rate,test_abstention_rate,test_high_workload_rate,test_accepted_high_workload_rate,test_high_workload_recall_by_abstention,test_abstention_precision_for_high_workload,test_mean_workload_accepted,test_mean_workload_abstained,test_workload_share_abstained,calibrated_acceptance_target,calibrated_accepted_high_rate
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.4,0.0988546578260876,0.4000499126528575,0.5999500873471425,0.1524831544796606,0.004054897067997504,0.9893617021276596,0.2514559068219634,0.10948222083593262,5.538477537437604,0.9869903632320237,0.0012978585334198572,0.9987021414665801,0.3770279039584685,0.0,1.0,0.3775178687459389,2.0,6.546458739441196,0.9996031352316698,,
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.6,0.1621568755551031,0.5999500873471425,0.4000499126528575,0.1524831544796606,0.008319467554076539,0.967266775777414,0.3686837180286962,0.2079866888519135,8.103555832813475,0.9629355077835434,0.0025957170668397143,0.9974042829331603,0.3770279039584685,0.0,1.0,0.37800910865322057,2.0,6.552374756018217,0.9992062704633397,,
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.8,0.7325803104467314,0.7999750436735712,0.20002495632642875,0.1524831544796606,0.056621431913897985,0.7029459901800328,0.535870243293824,1.2542505069411949,11.814722395508422,0.7019644180874722,0.7579493835171967,0.24205061648280338,0.3770279039584685,0.3441780821917808,0.3080895008605852,0.47989276139410186,5.914383561643835,8.501340482573726,0.3146145450937593,,
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.05,0.6967269267949443,0.786249064137759,0.2137509358622411,0.1524831544796606,0.04999206475162673,0.7422258592471358,0.5294804436660829,1.1014124742104427,11.69877408056042,0.742772424017791,0.6716417910447762,0.3283582089552239,0.3770279039584685,0.3333333333333333,0.40619621342512907,0.466403162055336,5.5893719806763285,8.486166007905139,0.42603432880246056,0.786249064137759,0.04999206475162673
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.1,0.846963259263489,0.8855752433241827,0.11442475667581732,0.1524831544796606,0.09990136677469354,0.4198036006546645,0.559432933478735,2.163308440185994,12.679389312977099,0.4309488510007413,0.9474367293964958,0.05256327060350422,0.3770279039584685,0.36232876712328765,0.08950086058519793,0.6419753086419753,6.247260273972603,11.82716049382716,0.09504911201508086,0.8855752433241827,0.09990136677469354
leave_agent_out:Cursor,24041,8014,1541,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.9459101490553132,0.5739009609868043,0.4582919737110454,0.2986187728661092,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.15,0.9565127874942517,0.9928874469678063,0.007112553032193661,0.1524831544796606,0.14993087847178585,0.023731587561374796,0.5087719298245614,3.30463742616564,12.017543859649123,0.025389177168272794,0.9961064243997404,0.003893575600259572,0.3770279039584685,0.3778501628664495,0.0017211703958691911,0.16666666666666666,6.549185667752443,4.333333333333333,0.002579620994146245,0.9928874469678063,0.14993087847178585
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.2,0.07960352692040125,0.20005560962046434,0.7999443903795357,0.18100931461142777,0.001389854065323141,0.9984639016897081,0.2259297879735836,0.020847810979847115,3.79753215154675,0.9986289474886888,0.0,1.0,0.7081002693184172,0.0,1.0,0.7081002693184172,0.0,9.18955873213176,1.0,,
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.4,0.11058315339132718,0.39997219518976784,0.6000278048102322,0.18100931461142777,0.0031282586027111575,0.9930875576036866,0.29958294717330863,0.05179005908932916,5.0352177942539385,0.9931904391938211,0.0,1.0,0.7081002693184172,0.0,1.0,0.7081002693184172,0.0,9.18955873213176,1.0,,
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.6,0.19914607887486113,0.6000278048102322,0.39997219518976784,0.18100931461142777,0.011816496756255792,0.9608294930875576,0.4348279457768509,0.1742354031510658,7.344108446298227,0.9656322837164664,0.0004143360265175057,0.9995856639734825,0.7081002693184172,1.0,0.9994148624926857,0.707979274611399,8.0,9.190051813471502,0.999639298435457,,
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.8,0.763653699123527,0.7999443903795357,0.20005560962046434,0.18100931461142777,0.0764685436218283,0.6620583717357911,0.5990271021542738,1.116093152589503,10.74287699791522,0.7065033590786527,0.4155790345970582,0.5844209654029417,0.7081002693184172,0.660518444666002,0.61234640140433,0.7419354838709677,7.872382851445663,10.1261963842609,0.6439875557960233,,
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.05,0.6458435846018424,0.7606005839010149,0.23939941609898513,0.18100931461142777,0.04989946993237068,0.7903225806451613,0.5975609756097561,0.6746481447632974,10.563298490127758,0.8313148393583474,0.16407706650093226,0.8359229334990678,0.7081002693184172,0.6287878787878788,0.8543007606787595,0.7236679058240396,7.3522727272727275,9.550185873605948,0.8687271743541187,0.7606005839010149,0.04989946993237068
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.1,0.8315218958934871,0.8373418601418046,0.16265813985819547,0.18100931461142777,0.09995019093475012,0.5376344086021505,0.5982905982905983,1.469201394653827,11.138461538461538,0.595585210913578,0.63621296871763,0.36378703128237,0.7081002693184172,0.6753500488440247,0.3932124049151551,0.765375854214123,8.271898404428525,10.794419134396355,0.4273186347445782,0.8373418601418046,0.09995019093475012
leave_agent_out:Devin,21576,7193,4827,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,1.6094379124341005,0.5718093290603207,0.7572655287431957,0.21336305338068548,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.15,0.9285310987484114,0.9370221048241346,0.06297789517586543,0.18100931461142777,0.15,0.22350230414746544,0.6423841059602649,2.4265578635014835,12.198675496688741,0.25254787258351996,0.9419929562875492,0.0580070437124508,0.7081002693184172,0.7011216186496592,0.06729081334113517,0.8214285714285714,8.93908071255773,13.257142857142858,0.0836827629739844,0.9370221048241346,0.15
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.2,0.34322475418994675,0.2,0.8,0.2033898305084746,0.08983050847457627,0.9116666666666666,0.23177966101694916,6.089830508474576,11.514830508474576,0.8832228289131565,0.12174870406899399,0.878251295931006,0.017065002981788157,0.017709118311981915,0.8736559139784946,0.016975711674066335,1.7418990203466467,1.1238443457821885,0.8231378400091817,,
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.4,0.4606216582404303,0.4,0.6,0.2033898305084746,0.10677966101694915,0.79,0.2677966101694915,6.844915254237288,12.819774011299435,0.7374869994799792,0.3294646543419423,0.6705353456580577,0.017065002981788157,0.019632414369256473,0.6209677419354839,0.01580351645344462,1.5797827903091062,1.0120407744407196,0.5659359577642603,,
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.6,0.5533078137148071,0.6,0.4,0.2033898305084746,0.14463276836158193,0.5733333333333334,0.29152542372881357,8.114124293785311,13.903389830508475,0.5332163286531462,0.5835130051837241,0.416486994816276,0.017065002981788157,0.019025157232704402,0.34946236559139787,0.01431875757241987,1.47437106918239,0.8134155744024673,0.28252802326026244,,
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",fixed_acceptance,0.8,0.6439031924502813,0.8,0.2,0.2033898305084746,0.1733050847457627,0.31833333333333336,0.32372881355932204,8.96864406779661,16.27457627118644,0.312077483099324,0.939125647965503,0.060874352034496995,0.017065002981788157,0.016608050019538884,0.08602150537634409,0.024114544084400905,1.1696463462289957,1.653353428786737,0.08393588125023911,,
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.05,0.25964380644291796,0.09016949152542372,0.9098305084745762,0.2033898305084746,0.04887218045112782,0.9783333333333334,0.21870342771982115,5.112781954887218,10.956780923994039,0.9557982319292772,0.04027707693013441,0.9597229230698656,0.017065002981788157,0.02050113895216401,0.9516129032258065,0.016920797285024616,1.856492027334852,1.1715023182448259,0.9376410727265772,0.09016949152542372,0.04887218045112782
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.1,0.43835863713277784,0.36033898305084744,0.6396610169491526,0.2033898305084746,0.09971777986829727,0.8233333333333334,0.26179120296767355,6.630291627469426,12.57021727609963,0.7709308372334893,0.27689343547869166,0.7231065645213083,0.017065002981788157,0.02054340622929092,0.6666666666666666,0.015733045740024106,1.6744532803180914,1.017065279451881,0.6133363938941812,0.36033898305084744,0.09971777986829727
leave_agent_out:OpenAI_Codex,8847,2950,21799,outcome_downstream_workload_log,outcome_downstream_workload_raw,0.8,2.772588722239781,0.4513429819978913,0.01582295336313895,0.2717467075190394,"feature_title_chars,feature_body_chars,feature_title_mentions_test,feature_body_mentions_test,feature_body_mentions_fix,feature_repo_stars,feature_task_type_confidence,feature_initial_detail_changed_files,feature_initial_detail_additions,feature_initial_detail_deletions,feature_initial_detail_churn,feature_initial_detail_added_files,feature_initial_detail_modified_files,feature_initial_detail_removed_files,feature_initial_detail_test_files,agent,repo_language,feature_task_type",calibration_risk_budget,0.15,0.5713806741329918,0.6396610169491526,0.36033898305084744,0.2033898305084746,0.1499735029146794,0.5283333333333333,0.2982126058325494,8.262321144674086,14.277516462841016,0.49327223088923555,0.6308546263590072,0.3691453736409927,0.017065002981788157,0.019706224549156486,0.271505376344086,0.012551261339629676,1.4655322862129145,0.7437554368087486,0.22896820842419374,0.6396610169491526,0.1499735029146794
