dataset,controller,seeds,discounted_cost,discounted_cost_ci_low,discounted_cost_ci_high,safety_augmented_cost_low,safety_augmented_cost_low_ci_low,safety_augmented_cost_low_ci_high,safety_augmented_cost_medium,safety_augmented_cost_medium_ci_low,safety_augmented_cost_medium_ci_high,safety_augmented_cost_high,safety_augmented_cost_high_ci_low,safety_augmented_cost_high_ci_high,success_rate,success_rate_ci_low,success_rate_ci_high,avg_workload,avg_workload_ci_low,avg_workload_ci_high,overload_rate,overload_rate_ci_low,overload_rate_ci_high,safe_occupancy_rate,safe_occupancy_rate_ci_low,safe_occupancy_rate_ci_high,perf_occupancy_rate,perf_occupancy_rate_ci_low,perf_occupancy_rate_ci_high,benchmark_action_safe_occupancy_rate,benchmark_action_safe_occupancy_rate_ci_low,benchmark_action_safe_occupancy_rate_ci_high,benchmark_safe_occupancy_rate,benchmark_safe_occupancy_rate_ci_low,benchmark_safe_occupancy_rate_ci_high,safe_set_nonempty_rate,safe_set_nonempty_rate_ci_low,safe_set_nonempty_rate_ci_high,exact_safe_set_nonempty_rate,exact_safe_set_nonempty_rate_ci_low,exact_safe_set_nonempty_rate_ci_high,benchmark_action_set_nonempty_rate,benchmark_action_set_nonempty_rate_ci_low,benchmark_action_set_nonempty_rate_ci_high,fallback_rate,fallback_rate_ci_low,fallback_rate_ci_high,verification_rate,verification_rate_ci_low,verification_rate_ci_high,high_effort_rate,high_effort_rate_ci_low,high_effort_rate_ci_high,max_effort_rate,max_effort_rate_ci_low,max_effort_rate_ci_high,avg_atoms_selected,avg_atoms_selected_ci_low,avg_atoms_selected_ci_high,avg_context_load,avg_context_load_ci_low,avg_context_load_ci_high,avg_q_ver,avg_q_ver_ci_low,avg_q_ver_ci_high,avg_recovery_mass,avg_recovery_mass_ci_low,avg_recovery_mass_ci_high,avg_diagnostic_debt,avg_diagnostic_debt_ci_low,avg_diagnostic_debt_ci_high,avg_arrival_pressure,avg_arrival_pressure_ci_low,avg_arrival_pressure_ci_high,certificate_load_violation_rate,certificate_load_violation_rate_ci_low,certificate_load_violation_rate_ci_high,certificate_service_violation_rate,certificate_service_violation_rate_ci_low,certificate_service_violation_rate_ci_high,theta_nesting_precision,theta_nesting_precision_ci_low,theta_nesting_precision_ci_high,theta_nesting_recall,theta_nesting_recall_ci_low,theta_nesting_recall_ci_high,theta_benchmark_precision,theta_benchmark_precision_ci_low,theta_benchmark_precision_ci_high,theta_benchmark_recall,theta_benchmark_recall_ci_low,theta_benchmark_recall_ci_high,action_safe_precision,action_safe_precision_ci_low,action_safe_precision_ci_high,safe_event_precision,safe_event_precision_ci_low,safe_event_precision_ci_high,safe_event_recall,safe_event_recall_ci_low,safe_event_recall_ci_high,mean_drift_outside_safe,mean_drift_outside_safe_ci_low,mean_drift_outside_safe_ci_high,negative_drift_rate_outside_safe,negative_drift_rate_outside_safe_ci_low,negative_drift_rate_outside_safe_ci_high,avg_return_time_to_safe,avg_return_time_to_safe_ci_low,avg_return_time_to_safe_ci_high,mpc_eligible_rate,mpc_eligible_rate_ci_low,mpc_eligible_rate_ci_high,mpc_activation_rate,mpc_activation_rate_ci_low,mpc_activation_rate_ci_high,mpc_fallback_to_rsrc_rate,mpc_fallback_to_rsrc_rate_ci_low,mpc_fallback_to_rsrc_rate_ci_high,mpc_mean_candidate_count,mpc_mean_candidate_count_ci_low,mpc_mean_candidate_count_ci_high,mpc_candidate_rejection_rate,mpc_candidate_rejection_rate_ci_low,mpc_candidate_rejection_rate_ci_high,mpc_mean_surrogate_improvement,mpc_mean_surrogate_improvement_ci_low,mpc_mean_surrogate_improvement_ci_high,mpc_verify_down_rate,mpc_verify_down_rate_ci_low,mpc_verify_down_rate_ci_high,mpc_verify_up_rate,mpc_verify_up_rate_ci_low,mpc_verify_up_rate_ci_high,mpc_atom_up_rate,mpc_atom_up_rate_ci_low,mpc_atom_up_rate_ci_high,mpc_mode_switch_rate,mpc_mode_switch_rate_ci_low,mpc_mode_switch_rate_ci_high,camc_gate_evaluation_rate,camc_gate_evaluation_rate_ci_low,camc_gate_evaluation_rate_ci_high,camc_activation_rate,camc_activation_rate_ci_low,camc_activation_rate_ci_high,camc_anchor_preservation_rate,camc_anchor_preservation_rate_ci_low,camc_anchor_preservation_rate_ci_high,camc_mean_certified_margin,camc_mean_certified_margin_ci_low,camc_mean_certified_margin_ci_high,camc_mean_activated_margin,camc_mean_activated_margin_ci_low,camc_mean_activated_margin_ci_high,camc_mean_rejected_margin,camc_mean_rejected_margin_ci_low,camc_mean_rejected_margin_ci_high,camc_candidate_rejection_rate,camc_candidate_rejection_rate_ci_low,camc_candidate_rejection_rate_ci_high,camc_post_switch_violation_rate,camc_post_switch_violation_rate_ci_low,camc_post_switch_violation_rate_ci_high,camc_mean_anchor_value,camc_mean_anchor_value_ci_low,camc_mean_anchor_value_ci_high,camc_mean_best_candidate_value,camc_mean_best_candidate_value_ci_low,camc_mean_best_candidate_value_ci_high,camc_reject_safety_rate,camc_reject_safety_rate_ci_low,camc_reject_safety_rate_ci_high,camc_reject_loss_rate,camc_reject_loss_rate_ci_low,camc_reject_loss_rate_ci_high,camc_reject_benefit_rate,camc_reject_benefit_rate_ci_low,camc_reject_benefit_rate_ci_high,camc_reject_violation_rate,camc_reject_violation_rate_ci_low,camc_reject_violation_rate_ci_high
rebench,oracle_src,2,0.44927631745161617,0.446496901864091,0.4520557330391413,0.6622763174516162,0.661496901864091,0.6630557330391413,1.0882763174516161,1.0850557330391413,1.091496901864091,1.7272763174516161,1.7180557330391413,1.736496901864091,0.14800000000000002,0.14,0.156,0.002670728644227507,0.0015016824504305235,0.0038397748380244907,0.0,0.0,0.0,0.31,0.232,0.388,0.012,0.008,0.016,0.31,0.232,0.388,0.45,0.388,0.512,0.31,0.232,0.388,0.31,0.232,0.388,0.31,0.232,0.388,0.0,0.0,0.0,0.4699999999999997,0.44133333333333286,0.49866666666666654,0.446,0.404,0.488,0.086,0.06,0.112,0.054,0.048,0.06,0.050814208124999996,0.048709854999999996,0.052918561249999996,0.8441124772469254,0.839524939335162,0.8487000151586888,1.2731340874376967e-05,0.0,2.5462681748753934e-05,0.61956538385845,0.5474811411092677,0.6916496266076322,0.5366521443520944,0.5337566061859953,0.5395476825181935,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9656061144685388,0.9484536082474226,0.9827586206896551,0.6531894329896908,0.5876288659793815,0.71875,-0.2248506720556685,-0.22681931071796083,-0.22288203339337617,0.9765114379084967,0.9738562091503268,0.9791666666666666,8.037683823529413,4.78125,11.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,pareto_camc_rsrc_anchor,2,0.48051932679897075,0.47806036767075527,0.4829782859271862,0.6680193267989707,0.6620603676707553,0.6739782859271862,1.0430193267989707,1.0300603676707554,1.0559782859271862,1.6055193267989707,1.5820603676707554,1.6289782859271862,0.25,0.236,0.264,0.0013216892038317724,0.0005580459950280358,0.002085332412635509,0.0,0.0,0.0,0.478,0.408,0.548,0.01,0.008,0.012,0.62,0.58,0.66,0.63,0.592,0.668,0.478,0.408,0.548,0.62,0.58,0.66,0.62,0.58,0.66,0.522,0.452,0.592,0.7579999999999992,0.7413333333333326,0.7746666666666658,0.86,0.84,0.88,0.434,0.408,0.46,0.01,0.004,0.016,0.009137812500000002,0.0034400000000000003,0.014835625000000002,0.8778820873405608,0.8656023212018522,0.8901618534792695,0.0,0.0,0.0,0.08167837474773645,0.0798592904187538,0.08349745907671911,0.5003523807120945,0.489728223516479,0.5109765379077101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.9535923858594533,0.9509803921568627,0.9562043795620438,0.7199182715649781,0.6554054054054054,0.7844311377245509,-0.29272940359629146,-0.29739279195582924,-0.2880660152367537,0.9833472853384357,0.9734513274336283,0.9932432432432432,3.1312865497076023,2.973684210526316,3.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.06330925954599868,-0.07226211252331909,-0.054356406568678274,0.0,0.0,0.0,-0.1370669665180095,-0.1581673616712239,-0.11596657136479513,0.7300187645705316,0.7291440953412784,0.7308934337997847,0.0,0.0,0.0,1.6485866255912787,1.614965017753592,1.6822082334289656,0.7006077086856194,0.6093436440335738,0.791871773337665,0.5692292878916858,0.5022288261515602,0.6362297496318114,0.4307707121083142,0.3637702503681885,0.49777117384843983,0.0,0.0,0.0,0.0,0.0,0.0
rebench,pareto_camc_sempc_candidate,2,0.47957504101595294,0.4772926151183068,0.48185746691359915,0.6640750410159529,0.6572926151183067,0.6708574669135992,1.033075041015953,1.0172926151183068,1.048857466913599,1.586575041015953,1.5572926151183069,1.615857466913599,0.262,0.244,0.28,0.001237028191533508,0.0005425633647524346,0.0019314930183145815,0.0,0.0,0.0,0.522,0.436,0.608,0.016,0.012,0.02,0.6759999999999999,0.608,0.744,0.6799999999999999,0.64,0.72,0.52,0.432,0.608,0.6759999999999999,0.608,0.744,0.6759999999999999,0.608,0.744,0.48,0.392,0.568,0.785999999999999,0.7733333333333322,0.7986666666666659,0.894,0.892,0.896,0.484,0.452,0.516,0.01,0.004,0.016,0.008297318125000001,0.0034400000000000003,0.01315463625,0.8595126238171373,0.841180871487901,0.8778443761463736,0.0,0.0,0.0,0.06154172098634457,0.05780600376137468,0.06527743821131446,0.4960673872921544,0.48401393780224894,0.5081208367820599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7638653084323712,0.7105263157894737,0.8172043010752689,1.0,1.0,1.0,0.7638653084323712,0.7105263157894737,0.8172043010752689,1.0,1.0,1.0,0.9704852728150652,0.9541284403669725,0.9868421052631579,0.7416666666666667,0.65,0.8333333333333334,-0.2944049979831149,-0.30055460401946027,-0.28825539194676963,0.9811477782602402,0.9693877551020408,0.9929078014184397,3.063858695652174,3.0625,3.0652173913043477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07600000000000001,0.068,0.084,0.924,0.916,0.932,-0.054619544949718137,-0.06413361445844727,-0.045105475440989,0.06289484634468838,0.0581227571483742,0.06766693554100256,-0.029872979011268105,-0.031906081838851214,-0.027839876183684994,0.7399638344796651,0.7392578125,0.7406698564593301,0.0,0.0,0.0,1.761947348286534,1.751338116823456,1.7725565797496117,0.8660783641999572,0.7224923838480317,1.0096643445518827,0.4530053693520254,0.36175710594315247,0.5442536327608983,0.41205509986039,0.34478203434610305,0.479328165374677,0.0769237333551794,0.06340819022457067,0.09043927648578812,0.05801579743240522,0.047556142668428,0.06847545219638243
rebench,pareto_camc_static_anchor,2,0.47608093337081037,0.47440688998915553,0.4777549767524652,0.6610809333708103,0.6554068899891555,0.6667549767524652,1.0310809333708102,1.0174068899891555,1.044754976752465,1.5860809333708104,1.5604068899891554,1.611754976752465,0.26,0.244,0.276,0.0012147516841027372,0.0005425196551171192,0.001886983713088355,0.0,0.0,0.0,0.558,0.484,0.632,0.022,0.012,0.032,0.718,0.66,0.776,0.724,0.7,0.748,0.558,0.484,0.632,0.718,0.66,0.776,0.718,0.66,0.776,0.442,0.368,0.516,0.7619999999999992,0.7466666666666659,0.7773333333333325,0.866,0.852,0.88,0.44,0.412,0.468,0.01,0.004,0.016,0.007924568125,0.0031145000000000005,0.01273463625,0.8397143943772437,0.8200540850837834,0.859374703670704,0.0,0.0,0.0,0.07283062282015507,0.06955525510558676,0.07610599053472336,0.49678095214069384,0.4854425092308204,0.5081193950505672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7738831615120274,0.7333333333333333,0.8144329896907216,1.0,1.0,1.0,0.7738831615120274,0.7333333333333333,0.8144329896907216,1.0,1.0,1.0,0.9863740977089654,0.9810126582278481,0.9917355371900827,0.7572956455309396,0.6857142857142857,0.8288770053475936,-0.2909331828443348,-0.29768019197587303,-0.28418617371279653,0.979819683181665,0.967391304347826,0.9922480620155039,2.7551150895140664,2.7058823529411766,2.8043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.07328697919721573,-0.08277871061361404,-0.06379524778081742,0.0,0.0,0.0,0.009201125334104424,0.0010096082754704001,0.01739264239273845,0.331236089710666,0.2937853107344633,0.3686868686868687,0.0,0.0,0.0,1.7632656290904314,1.7533291488906382,1.7732021092902244,0.9584141498525519,0.8361594305516127,1.0806688691534911,0.0,0.0,0.0,0.3882376185458377,0.363013698630137,0.41346153846153844,0.0,0.0,0.0,0.6117623814541623,0.5865384615384616,0.636986301369863
rebench,plain_mpc,2,0.4582596972523661,0.45443089807756737,0.4620884964271648,0.6822596972523661,0.6774308980775674,0.6870884964271649,1.1302596972523662,1.1234308980775674,1.1370884964271648,1.8022596972523661,1.7924308980775674,1.8120884964271649,0.10400000000000001,0.1,0.108,0.003598933476092819,0.0024146870557105442,0.004783179896475094,0.0,0.0,0.0,0.018000000000000002,0.016,0.02,0.014,0.012,0.016,0.082,0.08,0.084,0.186,0.176,0.196,0.032,0.028,0.036,0.118,0.108,0.128,0.118,0.108,0.128,0.0,0.0,0.0,0.38133333333333314,0.3653333333333328,0.3973333333333335,0.354,0.328,0.38,0.0,0.0,0.0,0.01,0.004,0.016,0.008285068125,0.00351,0.01306013625,0.8820991468591837,0.8741146607701249,0.8900836329482424,2.3094008751920954e-05,0.0,4.618801750384191e-05,0.8969220587133515,0.8554851762342613,0.9383589411924416,0.5522050606379423,0.5450592455886264,0.5593508756872582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.27604166666666663,0.21875,0.3333333333333333,1.0,1.0,1.0,0.27604166666666663,0.21875,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.09763450834879406,0.08163265306122448,0.11363636363636363,-0.21619529351305714,-0.22006081492542864,-0.21232977210068563,0.9776090924174548,0.9715447154471545,0.9836734693877551,102.25,82.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,rsrc,2,0.48051932679897075,0.47806036767075527,0.4829782859271862,0.6680193267989707,0.6620603676707553,0.6739782859271862,1.0430193267989707,1.0300603676707554,1.0559782859271862,1.6055193267989707,1.5820603676707554,1.6289782859271862,0.25,0.236,0.264,0.0013216892038317724,0.0005580459950280358,0.002085332412635509,0.0,0.0,0.0,0.478,0.408,0.548,0.01,0.008,0.012,0.62,0.58,0.66,0.63,0.592,0.668,0.478,0.408,0.548,0.62,0.58,0.66,0.62,0.58,0.66,0.522,0.452,0.592,0.7579999999999992,0.7413333333333326,0.7746666666666658,0.86,0.84,0.88,0.434,0.408,0.46,0.01,0.004,0.016,0.009137812500000002,0.0034400000000000003,0.014835625000000002,0.8778820873405608,0.8656023212018522,0.8901618534792695,0.0,0.0,0.0,0.08167837474773645,0.0798592904187538,0.08349745907671911,0.5003523807120945,0.489728223516479,0.5109765379077101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.9535923858594533,0.9509803921568627,0.9562043795620438,0.7199182715649781,0.6554054054054054,0.7844311377245509,-0.29272940359629146,-0.29739279195582924,-0.2880660152367537,0.9833472853384357,0.9734513274336283,0.9932432432432432,3.1312865497076023,2.973684210526316,3.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,rsrc_no_context,2,0.4805162640288496,0.4780542421155232,0.482978285942176,0.6680162640288496,0.6620542421155232,0.673978285942176,1.0430162640288496,1.0300542421155232,1.055978285942176,1.6055162640288496,1.5820542421155233,1.628978285942176,0.25,0.236,0.264,0.0013185683822606725,0.0005580461157251694,0.0020790906487961757,0.0,0.0,0.0,0.478,0.408,0.548,0.01,0.008,0.012,0.62,0.58,0.66,0.63,0.592,0.668,0.478,0.408,0.548,0.62,0.58,0.66,0.62,0.58,0.66,0.522,0.452,0.592,0.7579999999999992,0.7413333333333326,0.7746666666666658,0.86,0.84,0.88,0.434,0.408,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.878074123233339,0.8657402391438507,0.8904080073228273,0.0,0.0,0.0,0.08170893474773647,0.0799204104187538,0.08349745907671911,0.5003523807120945,0.489728223516479,0.5109765379077101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.7668756530825496,0.7034482758620689,0.8303030303030303,1.0,1.0,1.0,0.9535923858594533,0.9509803921568627,0.9562043795620438,0.7199182715649781,0.6554054054054054,0.7844311377245509,-0.29272679560195447,-0.2973779149170861,-0.2880756762868229,0.9833472853384357,0.9734513274336283,0.9932432432432432,3.1312865497076023,2.973684210526316,3.2888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,rsrc_no_recovery,2,0.4808206692240935,0.4783919034563693,0.48324943499181766,0.6683206692240935,0.6623919034563692,0.6742494349918177,1.0433206692240935,1.0303919034563693,1.0562494349918177,1.6058206692240935,1.5823919034563694,1.6292494349918176,0.25,0.236,0.264,0.0013217297030481343,0.0005580916781324303,0.0020853677279638384,0.0,0.0,0.0,0.49,0.416,0.564,0.01,0.008,0.012,0.612,0.564,0.66,0.628,0.592,0.664,0.49,0.416,0.564,0.612,0.564,0.66,0.612,0.564,0.66,0.51,0.436,0.584,0.7579999999999992,0.7413333333333326,0.7746666666666658,0.86,0.84,0.88,0.434,0.408,0.46,0.01,0.004,0.016,0.0092620625,0.00351,0.015014125,0.879804421456515,0.8676350527170085,0.8919737901960217,0.0,0.0,0.0,0.08200849150452522,0.08013446056824129,0.08388252244080914,0.5003523807120945,0.489728223516479,0.5109765379077101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.796067053513862,0.7375886524822695,0.8545454545454545,1.0,1.0,1.0,0.796067053513862,0.7375886524822695,0.8545454545454545,1.0,1.0,1.0,0.9511388434260775,0.950354609929078,0.9519230769230769,0.7380739172907849,0.668918918918919,0.8072289156626506,-0.2911236932514305,-0.2967384780012705,-0.28550890850159044,0.9828138745758452,0.9724770642201835,0.9931506849315068,3.132063882063882,2.945945945945946,3.3181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,se_mpc,2,0.48082789653664915,0.4762680263408748,0.4853877667324235,0.6688278965366492,0.6602680263408748,0.6773877667324235,1.044827896536649,1.0282680263408748,1.0613877667324236,1.6088278965366491,1.5802680263408748,1.6373877667324237,0.248,0.232,0.264,0.0013216892852920634,0.0005580459950280358,0.002085332575556091,0.0,0.0,0.0,0.47400000000000003,0.404,0.544,0.012,0.012,0.012,0.618,0.576,0.66,0.63,0.592,0.668,0.47600000000000003,0.404,0.548,0.618,0.576,0.66,0.618,0.576,0.66,0.524,0.452,0.596,0.7566666666666658,0.7399999999999992,0.7733333333333324,0.86,0.84,0.88,0.43000000000000005,0.404,0.456,0.012,0.004,0.02,0.0108193125,0.0034400000000000003,0.018198625,0.8780587133097917,0.8648048039095447,0.8913126227100387,0.0,0.0,0.0,0.08177708728106979,0.0798700488187538,0.08368412574338578,0.5010666664263802,0.489728223516479,0.5124051093362815,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7658459595959596,0.7013888888888888,0.8303030303030303,1.0,1.0,1.0,0.7658459595959596,0.7013888888888888,0.8303030303030303,1.0,1.0,1.0,0.9531887012230635,0.9504950495049505,0.9558823529411765,0.713545881210552,0.6486486486486487,0.7784431137724551,-0.292770523540331,-0.2970285884278167,-0.2885124586528453,0.9834864005651713,0.9736842105263158,0.9932885906040269,3.1555555555555554,3.0,3.311111111111111,0.004,0.004,0.004,1.0,1.0,1.0,0.526,0.456,0.596,3.0,3.0,3.0,0.0,0.0,0.0,0.14227030266371524,0.1410754181670652,0.14346518716036527,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,static_aggressive,2,0.48695132008138475,0.4849814273963849,0.48892121276638456,0.6754513200813848,0.6699814273963849,0.6809212127663846,1.0524513200813845,1.0399814273963848,1.0649212127663845,1.6179513200813846,1.5949814273963847,1.6409212127663846,0.246,0.232,0.26,0.0016035633195764013,0.0007984141792379131,0.0024087124599148895,0.0,0.0,0.0,0.20800000000000002,0.144,0.272,0.01,0.008,0.012,0.34,0.28,0.4,0.416,0.356,0.476,0.322,0.248,0.396,0.442,0.364,0.52,0.442,0.364,0.52,0.0,0.0,0.0,0.7519999999999991,0.7359999999999992,0.7679999999999991,0.854,0.836,0.872,0.42200000000000004,0.396,0.448,0.02,0.02,0.02,0.018527062499999997,0.01825,0.018804124999999998,0.9364661766842219,0.9171489298466153,0.9557834235218287,0.00016593891202092517,9.278065397768487e-05,0.00023909717006416549,0.09367708787043942,0.08960821449936837,0.09774596124151047,0.5018364757580506,0.4911649505785283,0.5125080009375728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7214285714285714,0.6813186813186813,0.7615384615384615,1.0,1.0,1.0,0.7214285714285714,0.6813186813186813,0.7615384615384615,1.0,1.0,1.0,0.957516339869281,0.9444444444444444,0.9705882352941176,0.4683221603248041,0.38202247191011235,0.5546218487394958,-0.3343905407557223,-0.33477740792500316,-0.33400367358644134,0.9843380918147273,0.978021978021978,0.9906542056074766,8.595238095238095,7.0,10.19047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rebench,static_conservative,2,0.47608093337081037,0.47440688998915553,0.4777549767524652,0.6610809333708103,0.6554068899891555,0.6667549767524652,1.0310809333708102,1.0174068899891555,1.044754976752465,1.5860809333708104,1.5604068899891554,1.611754976752465,0.26,0.244,0.276,0.0012147516841027372,0.0005425196551171192,0.001886983713088355,0.0,0.0,0.0,0.558,0.484,0.632,0.022,0.012,0.032,0.718,0.66,0.776,0.724,0.7,0.748,0.558,0.484,0.632,0.718,0.66,0.776,0.718,0.66,0.776,0.0,0.0,0.0,0.7619999999999992,0.7466666666666659,0.7773333333333325,0.866,0.852,0.88,0.44,0.412,0.468,0.01,0.004,0.016,0.007924568125,0.0031145000000000005,0.01273463625,0.8397143943772437,0.8200540850837834,0.859374703670704,0.0,0.0,0.0,0.07283062282015507,0.06955525510558676,0.07610599053472336,0.49678095214069384,0.4854425092308204,0.5081193950505672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.7738831615120274,0.7333333333333333,0.8144329896907216,1.0,1.0,1.0,0.7738831615120274,0.7333333333333333,0.8144329896907216,1.0,1.0,1.0,0.9863740977089654,0.9810126582278481,0.9917355371900827,0.7572956455309396,0.6857142857142857,0.8288770053475936,-0.2909331828443348,-0.29768019197587303,-0.28418617371279653,0.979819683181665,0.967391304347826,0.9922480620155039,2.7551150895140664,2.7058823529411766,2.8043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
