dataset,controller,headroom_bin,mean_certified_headroom,mean_exact_headroom,exact_headroom_positive_rate,benchmark_safe_rate,outside_safe_rate,negative_drift_rate,mean_drift,rows
rebench,pareto_camc_static_anchor,>0.15,0.20876071666054294,0.3020884230015718,1.0,0.8121019108280255,0.2643312101910828,1.0,-0.3726137134446248,314
rebench,plain_mpc,<=0,-0.050938194553661297,0.04472781864206572,0.8426229508196721,0.12459016393442623,1.0,0.9639344262295082,-0.1791635602060041,305
rebench,plain_mpc,"(0,0.03]",0.00895295366777046,0.10238152193740682,1.0,0.15862068965517243,1.0,1.0,-0.2523151500297664,145
rebench,plain_mpc,"(0.03,0.08]",0.05257540696420803,0.169091805536324,1.0,0.5,1.0,1.0,-0.3595204270872149,34
rebench,plain_mpc,"(0.08,0.15]",0.10590796497280408,0.30228459405371766,1.0,0.9333333333333333,0.4,1.0,-0.45801080394652,15
rebench,plain_mpc,>0.15,0.15331816680391752,0.24746352068695054,1.0,1.0,1.0,1.0,-0.42751426994870584,1
rebench,rsrc,<=0,-0.1699740595288295,-0.0873575245722849,0.35294117647058826,0.17647058823529413,1.0,0.7647058823529411,-0.04999104280013583,17
rebench,rsrc,"(0,0.03]",0.01892820865867272,0.1273046450375541,1.0,0.25,1.0,1.0,-0.21067985629669037,12
rebench,rsrc,"(0.03,0.08]",0.05860980451687852,0.19134358860031747,1.0,0.3611111111111111,1.0,1.0,-0.27054252968928244,36
rebench,rsrc,"(0.08,0.15]",0.12252271469117279,0.24436000753420073,1.0,0.6703910614525139,0.5027932960893855,1.0,-0.34310116695733545,179
rebench,rsrc,>0.15,0.19276587628378786,0.28524232372911784,1.0,0.6875,0.4140625,1.0,-0.38361413282053597,256
rebench,rsrc_no_context,<=0,-0.16997724988598573,-0.08736071492944117,0.35294117647058826,0.17647058823529413,1.0,0.7647058823529411,-0.049981826212795524,17
rebench,rsrc_no_context,"(0,0.03]",0.01892818616962308,0.12730462254850447,1.0,0.25,1.0,1.0,-0.2106797913283247,12
rebench,rsrc_no_context,"(0.03,0.08]",0.05860855530543661,0.19134233938887557,1.0,0.3611111111111111,1.0,1.0,-0.2705389208562281,36
rebench,rsrc_no_context,"(0.08,0.15]",0.12256883582247481,0.24477484021475174,1.0,0.6666666666666666,0.5084745762711864,1.0,-0.34384753973927124,177
rebench,rsrc_no_context,>0.15,0.1932066573512541,0.2856780108118905,1.0,0.689922480620155,0.4108527131782946,1.0,-0.38479437020964175,258
rebench,rsrc_no_recovery,<=0,-0.16900432105081373,-0.09673390611638073,0.3125,0.125,1.0,0.75,-0.040661904633322046,16
rebench,rsrc_no_recovery,"(0,0.03]",0.019806996694355854,0.12323459028470023,1.0,0.5,1.0,1.0,-0.21540976342086135,6
rebench,rsrc_no_recovery,"(0.03,0.08]",0.056768415424356525,0.17448655483429576,1.0,0.2727272727272727,1.0,1.0,-0.2578208633657731,33
rebench,rsrc_no_recovery,"(0.08,0.15]",0.1246770191034101,0.23351794200285467,1.0,0.6482758620689655,0.5655172413793104,1.0,-0.3298620618912592,145
rebench,rsrc_no_recovery,>0.15,0.2003055120229681,0.2811001662074328,1.0,0.6866666666666666,0.3933333333333333,1.0,-0.38219334672972416,300
rebench,se_mpc,<=0,-0.17002509847000044,-0.08740898633596421,0.35294117647058826,0.17647058823529413,1.0,0.7647058823529411,-0.0499285851619134,17
rebench,se_mpc,"(0,0.03]",0.01796613079545108,0.13391890663058553,1.0,0.3076923076923077,1.0,1.0,-0.2230902102845736,13
rebench,se_mpc,"(0.03,0.08]",0.05913098618381466,0.18974612923303433,1.0,0.34285714285714286,1.0,1.0,-0.2665726825469993,35
rebench,se_mpc,"(0.08,0.15]",0.12223768878934678,0.24408404681930826,1.0,0.6629834254143646,0.5138121546961326,1.0,-0.34232299772226576,181
rebench,se_mpc,>0.15,0.1929295471159091,0.28549178033369027,1.0,0.6929133858267716,0.41338582677165353,1.0,-0.38403503002764183,254
rebench,static_aggressive,<=0,-0.12753539024266633,-0.021328474145830202,0.6071428571428571,0.14285714285714285,1.0,0.8928571428571429,-0.1892168967852364,56
rebench,static_aggressive,"(0,0.03]",0.01582248527183559,0.13498767605727313,1.0,0.26666666666666666,1.0,1.0,-0.29901975027292166,30
rebench,static_aggressive,"(0.03,0.08]",0.05667697444383244,0.1822810237993073,1.0,0.2891566265060241,1.0,1.0,-0.33275571013269734,83
rebench,static_aggressive,"(0.08,0.15]",0.11762086720464786,0.23546329065444774,1.0,0.41361256544502617,0.8481675392670157,1.0,-0.37418597993718666,191
rebench,static_aggressive,>0.15,0.1912699983672372,0.2795812594854266,1.0,0.6357142857142857,0.4642857142857143,1.0,-0.4136212954638394,140
rebench,static_conservative,<=0,-0.16622256906803962,-0.083602494415833,0.35294117647058826,0.29411764705882354,1.0,0.7647058823529411,-0.0568103075491226,17
rebench,static_conservative,"(0,0.03]",0.018193413677045144,0.13158050557642248,1.0,0.3,1.0,1.0,-0.21745862431720134,10
rebench,static_conservative,"(0.03,0.08]",0.0565524630262371,0.1915175887382922,1.0,0.53125,1.0,1.0,-0.2789113103740495,32
rebench,static_conservative,"(0.08,0.15]",0.12148658931096562,0.24508451187812164,1.0,0.6456692913385826,0.6220472440944882,1.0,-0.32291018199725113,127
rebench,static_conservative,>0.15,0.20876071666054294,0.3020884230015718,1.0,0.8121019108280255,0.2643312101910828,1.0,-0.3726137134446248,314
smith,adaptive_threshold,<=0,-0.26748057015202104,-0.17169538281381322,0.22758620689655173,0.1103448275862069,1.0,0.45517241379310347,0.07203555850942184,145
smith,adaptive_threshold,"(0,0.03]",0.01668866449916696,0.12610904762024996,1.0,0.2,1.0,1.0,-0.1955412115594837,25
smith,adaptive_threshold,"(0.03,0.08]",0.055466534089934995,0.17353697542437768,1.0,0.4594594594594595,0.9864864864864865,1.0,-0.230992176167377,74
smith,adaptive_threshold,"(0.08,0.15]",0.11603683417195765,0.2189998018557255,1.0,0.5192307692307693,0.7115384615384616,1.0,-0.27185267490209875,156
smith,adaptive_threshold,>0.15,0.18195149660849552,0.2664853750400073,1.0,0.66,0.51,1.0,-0.3154169171930185,100
smith,always_verify,<=0,-0.26323316714530237,-0.16777343094378735,0.21678321678321677,0.0979020979020979,1.0,0.45454545454545453,0.076020238282847,143
smith,always_verify,"(0,0.03]",0.016718304125378385,0.13933970714581723,1.0,0.16,1.0,1.0,-0.19619777604482533,25
smith,always_verify,"(0.03,0.08]",0.06161231820884665,0.17430604472157626,1.0,0.22535211267605634,0.9859154929577465,1.0,-0.22637645068334714,71
smith,always_verify,"(0.08,0.15]",0.11685137223071687,0.22342312369030704,1.0,0.20930232558139536,0.8837209302325582,1.0,-0.25836229741687117,129
smith,always_verify,>0.15,0.18728112819755036,0.2738339788173662,1.0,0.3333333333333333,0.8560606060606061,1.0,-0.29852058012925675,132
smith,always_verify_throttle,<=0,-0.26314490218104164,-0.16768504583427726,0.21678321678321677,0.1048951048951049,1.0,0.45454545454545453,0.0757692237043211,143
smith,always_verify_throttle,"(0,0.03]",0.01681380013683874,0.1394352052752623,1.0,0.16,1.0,1.0,-0.1964014069216378,25
smith,always_verify_throttle,"(0.03,0.08]",0.06147369475651712,0.1724711353228988,1.0,0.21428571428571427,1.0,1.0,-0.2237553909888314,70
smith,always_verify_throttle,"(0.08,0.15]",0.11669839293509741,0.2232752782840953,1.0,0.20634920634920634,0.8968253968253969,1.0,-0.255963585642949,126
smith,always_verify_throttle,>0.15,0.18800716827077815,0.2754145451036429,1.0,0.375,0.8088235294117647,1.0,-0.2977722338928923,136
smith,camc_rsrc_anchor,<=0,-0.26401674328841523,-0.16816140901906437,0.2206896551724138,0.10344827586206896,1.0,0.45517241379310347,0.07354235219762432,145
smith,camc_rsrc_anchor,"(0,0.03]",0.016160537043501,0.13505990623477485,1.0,0.24,1.0,1.0,-0.19701147187940546,25
