dataset,controller,seed,horizon,discounted_cost,success_rate,avg_workload,overload_rate,safe_occupancy_rate,perf_occupancy_rate,benchmark_action_safe_occupancy_rate,benchmark_safe_occupancy_rate,safe_set_nonempty_rate,exact_safe_set_nonempty_rate,benchmark_action_set_nonempty_rate,fallback_rate,verification_rate,high_effort_rate,max_effort_rate,avg_atoms_selected,avg_context_load,avg_q_ver,avg_recovery_mass,avg_diagnostic_debt,avg_arrival_pressure,certificate_load_violation_rate,certificate_service_violation_rate,theta_nesting_precision,theta_nesting_recall,theta_benchmark_precision,theta_benchmark_recall,action_safe_precision,safe_event_precision,safe_event_recall,mean_drift_outside_safe,negative_drift_rate_outside_safe,avg_return_time_to_safe,excursion_count,mpc_eligible_rate,mpc_activation_rate,mpc_fallback_to_rsrc_rate,mpc_mean_candidate_count,mpc_candidate_rejection_rate,mpc_mean_surrogate_improvement,mpc_verify_down_rate,mpc_verify_up_rate,mpc_atom_up_rate,mpc_mode_switch_rate,camc_gate_evaluation_rate,camc_activation_rate,camc_anchor_preservation_rate,camc_mean_certified_margin,camc_mean_activated_margin,camc_mean_rejected_margin,camc_candidate_rejection_rate,camc_post_switch_violation_rate,camc_mean_anchor_value,camc_mean_best_candidate_value,camc_reject_safety_rate,camc_reject_loss_rate,camc_reject_benefit_rate,camc_reject_violation_rate,mode_distribution,safety_augmented_cost_low,safety_augmented_cost_medium,safety_augmented_cost_high
smith,greedy_myopic,0,250,0.6208885694323725,0.216,0.07626708626418158,0.044,0.064,0.008,0.108,0.212,0.104,0.156,0.156,0.0,0.8586666666666661,0.936,0.648,0.0,0.0,0.998405219844672,0.0037107060760442154,0.03567386862131885,0.7664115513326614,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.3018867924528302,-0.16787781050800962,0.8418803418803419,15.6,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 135, 'g1_balanced': 115}",0.8498885694323726,1.2968885694323724,2.0168885694323726
smith,greedy_myopic,1,250,0.6181843741920926,0.156,0.08728958040733586,0.048,0.032,0.008,0.088,0.136,0.052,0.104,0.104,0.0,0.8653333333333327,0.952,0.648,0.0,0.0,1.0310279337495343,0.004206684187897128,0.034044153086091614,0.7884065695515483,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.23529411764705882,-0.15576391119522826,0.8099173553719008,34.57142857142857,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 107, 'g1_balanced': 143}",0.8651843741920926,1.3471843741920926,2.1241843741920925
smith,static_conservative,0,250,0.6159111168055936,0.276,0.06857689463371686,0.024,0.148,0.012,0.228,0.332,0.148,0.228,0.228,0.0,0.9559999999999995,0.976,0.896,0.0,0.0,0.9491781542718838,0.0010787207177735117,0.0072373352960000015,0.7442790868917222,0.0,0.0,1.0,0.6491228070175439,1.0,0.6491228070175439,1.0,1.0,0.4457831325301205,-0.14835154496342753,0.8450704225352113,10.142857142857142,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g3_safe': 250},0.8149111168055936,1.2069111168055935,1.8219111168055935
smith,static_conservative,1,250,0.6267591520674731,0.192,0.08047945319685104,0.036,0.08,0.008,0.14,0.204,0.08,0.14,0.14,0.0,0.9626666666666667,0.972,0.916,0.0,0.0,0.9983473058820945,0.0013787837572522262,0.0072564827466390786,0.7747132631627226,0.0,0.0,1.0,0.5714285714285714,1.0,0.5714285714285714,1.0,0.8,0.3137254901960784,-0.1411865879848755,0.808695652173913,16.428571428571427,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g3_safe': 250},0.8557591520674732,1.304759152067473,2.0187591520674735
smith,static_aggressive,0,250,0.6490853627071432,0.256,0.0817953658048771,0.048,0.02,0.008,0.052,0.132,0.052,0.1,0.1,0.0,0.9506666666666664,0.972,0.884,0.0,0.0,1.0482920060023542,0.005162675956085705,0.010635018026666672,0.7530532394619199,0.0,0.0,1.0,0.52,1.0,0.52,1.0,1.0,0.15151515151515152,-0.17663819852616602,0.8489795918367347,49.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g0_aggressive': 250},0.8710853627071433,1.3030853627071433,2.005085362707143
smith,static_aggressive,1,250,0.6559644695696054,0.188,0.09486804136902832,0.052,0.004,0.008,0.028,0.068,0.016,0.044,0.044,0.0,0.9586666666666667,0.972,0.904,0.0,0.0,1.0893565724129604,0.00628064954783252,0.008850577320997964,0.7776900630928747,0.0,0.004,1.0,0.36363636363636365,1.0,0.36363636363636365,1.0,1.0,0.058823529411764705,-0.15848771248139784,0.8152610441767069,249.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,{'g0_aggressive': 250},0.8993644695696054,1.3725644695696055,2.1409644695696053
smith,always_verify,0,250,0.6248256282689849,0.308,0.06810232576684215,0.02,0.104,0.012,0.156,0.268,0.104,0.156,0.156,0.0,1.0,1.0,1.0,0.0,0.0,0.9673397888522276,0.001065295307948763,0.0,0.7329138553065039,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.7692307692307693,0.29850746268656714,-0.15748291954209606,0.8482142857142857,14.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 228, 'g0_aggressive': 14, 'g1_balanced': 5, 'g2_conservative': 3}",0.812825628268985,1.183825628268985,1.7628256282689847
smith,always_verify,1,250,0.6330338701146503,0.216,0.08003992292410496,0.032,0.036,0.008,0.092,0.152,0.036,0.092,0.092,0.0,1.0,1.0,1.0,0.0,0.0,1.0116904365421757,0.0013647917137359583,0.0,0.7660757990682953,0.0,0.0,1.0,0.391304347826087,1.0,0.391304347826087,1.0,0.6666666666666666,0.15789473684210525,-0.1483247151610628,0.8174273858921162,30.125,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 3, 'g3_safe': 242, 'g1_balanced': 3, 'g2_conservative': 2}",0.8530338701146503,1.2850338701146504,1.9690338701146506
smith,always_verify_throttle,0,250,0.6244929741988513,0.308,0.06802654844083694,0.02,0.116,0.012,0.164,0.288,0.116,0.164,0.164,0.0,1.0,1.0,1.0,0.0,0.0,0.96375749101683,0.0010642816437024863,0.0,0.7329110558110062,0.0,0.0,1.0,0.7073170731707317,1.0,0.7073170731707317,1.0,0.8620689655172413,0.3472222222222222,-0.1559551623496123,0.8461538461538461,14.733333333333333,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 225, 'g2_conservative': 25}",0.8124929741988514,1.1834929741988511,1.762492974198851
smith,always_verify_throttle,1,250,0.6328229280265212,0.216,0.08002104090427276,0.032,0.04,0.008,0.1,0.156,0.04,0.1,0.1,0.0,1.0,1.0,1.0,0.0,0.0,1.0105827442344837,0.0013647694360824773,0.0,0.7660755241599447,0.0,0.0,1.0,0.4,1.0,0.4,1.0,0.7,0.1794871794871795,-0.14819234937200945,0.8166666666666667,26.666666666666668,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g2_conservative': 8, 'g3_safe': 242}",0.8528229280265212,1.2848229280265213,1.9688229280265213
smith,adaptive_threshold,0,250,0.5851114880692716,0.216,0.06785237799794322,0.028,0.236,0.016,0.376,0.476,0.236,0.376,0.376,0.0,0.8279999999999996,0.924,0.568,0.0,0.0,0.9128081644570388,0.0010640286835443677,0.03997270667742351,0.7655257913322258,0.0,0.0,1.0,0.6276595744680851,1.0,0.6276595744680851,1.0,0.9661016949152542,0.4789915966386555,-0.13319999794157078,0.8167539267015707,5.617647058823529,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 206, 'g0_aggressive': 23, 'g1_balanced': 8, 'g2_conservative': 13}",0.8021114880692717,1.2291114880692717,1.9011114880692719
smith,adaptive_threshold,1,250,0.5892055721222779,0.156,0.07643641388747771,0.032,0.144,0.008,0.292,0.332,0.144,0.292,0.292,0.0,0.8346666666666656,0.948,0.56,0.0,0.0,0.9449692294512441,0.0013548215673719738,0.03626660589354429,0.7872611109454087,0.0,0.0,1.0,0.4931506849315068,1.0,0.4931506849315068,1.0,0.9444444444444444,0.40963855421686746,-0.13438286819637738,0.794392523364486,8.916666666666666,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 18, 'g3_safe': 223, 'g1_balanced': 6, 'g2_conservative': 3}",0.8242055721222779,1.2862055721222778,2.015205572122278
smith,maxweight_backlog,0,250,0.6164260501111597,0.276,0.06880353465325406,0.024,0.14,0.012,0.208,0.3,0.14,0.208,0.208,0.0,0.9559999999999995,0.976,0.896,0.0,0.0,0.9553652300053712,0.0010824240317409077,0.0075200323840000005,0.7442868181502669,0.0,0.0,1.0,0.6730769230769231,1.0,0.6730769230769231,1.0,0.8571428571428571,0.4,-0.14924378966339458,0.8372093023255814,10.75,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 222, 'g1_balanced': 23, 'g2_conservative': 5}",0.8154260501111597,1.2074260501111596,1.8224260501111595
smith,maxweight_backlog,1,250,0.6272324746287671,0.192,0.08059297524499554,0.036,0.068,0.008,0.132,0.184,0.068,0.132,0.132,0.0,0.9626666666666667,0.972,0.916,0.0,0.0,1.0012093329355714,0.0013797716280892231,0.007391933325744012,0.7747226382583963,0.0,0.0,1.0,0.5151515151515151,1.0,0.5151515151515151,1.0,0.6470588235294118,0.2391304347826087,-0.14238126077659136,0.8111587982832618,16.642857142857142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g1_balanced': 9, 'g3_safe': 236, 'g2_conservative': 5}",0.8562324746287671,1.3052324746287671,2.019232474628767
smith,headroom_only,0,250,0.6208909749526966,0.272,0.0688165686285251,0.024,0.14,0.008,0.196,0.296,0.14,0.196,0.196,0.86,0.9559999999999995,0.976,0.896,0.0,0.0,0.9597680990495406,0.0010830050477909252,0.007637030784,0.7457186576921011,0.0,0.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8571428571428571,0.40540540540540543,-0.14771975468312798,0.8372093023255814,10.75,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g1_balanced': 2, 'g3_safe': 221, 'g0_aggressive': 19, 'g2_conservative': 8}",0.8208909749526967,1.2148909749526968,1.8328909749526967
smith,headroom_only,1,250,0.6273995996716364,0.192,0.08061031705734545,0.036,0.072,0.008,0.124,0.18,0.072,0.124,0.124,0.928,0.9626666666666667,0.972,0.916,0.0,0.0,1.0022043540704915,0.0013797824994284398,0.007437024905994181,0.7747227116737138,0.0,0.0,1.0,0.5806451612903226,1.0,0.5806451612903226,1.0,0.6111111111111112,0.24444444444444444,-0.14185303177544795,0.8103448275862069,15.466666666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 8, 'g3_safe': 237, 'g2_conservative': 3, 'g1_balanced': 2}",0.8563995996716365,1.3053995996716363,2.0193995996716367
smith,rsrc_no_recovery,0,250,0.6208909749526966,0.272,0.0688165686285251,0.024,0.14,0.008,0.196,0.296,0.14,0.196,0.196,0.86,0.9559999999999995,0.976,0.896,0.0,0.0,0.9597680990495406,0.0010830050477909252,0.007637030784,0.7457186576921011,0.0,0.0,1.0,0.7142857142857143,1.0,0.7142857142857143,1.0,0.8571428571428571,0.40540540540540543,-0.14771975468312798,0.8372093023255814,10.75,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g1_balanced': 2, 'g3_safe': 221, 'g0_aggressive': 19, 'g2_conservative': 8}",0.8208909749526967,1.2148909749526968,1.8328909749526967
smith,rsrc_no_recovery,1,250,0.6273995996716364,0.192,0.08061031705734545,0.036,0.072,0.008,0.124,0.18,0.072,0.124,0.124,0.928,0.9626666666666667,0.972,0.916,0.0,0.0,1.0022043540704915,0.0013797824994284398,0.007437024905994181,0.7747227116737138,0.0,0.0,1.0,0.5806451612903226,1.0,0.5806451612903226,1.0,0.6111111111111112,0.24444444444444444,-0.14185303177544795,0.8103448275862069,15.466666666666667,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 8, 'g3_safe': 237, 'g2_conservative': 3, 'g1_balanced': 2}",0.8563995996716365,1.3053995996716363,2.0193995996716367
smith,rsrc_no_context,0,250,0.616645382554828,0.276,0.06884319196630441,0.024,0.136,0.012,0.2,0.296,0.136,0.2,0.2,0.864,0.9559999999999995,0.976,0.896,0.0,0.0,0.9571219484639342,0.0010828240746341403,0.007637030784,0.7442877785354727,0.0,0.0,1.0,0.68,1.0,0.68,1.0,0.8529411764705882,0.3918918918918919,-0.14959299885793323,0.8379629629629629,10.8,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g3_safe': 224, 'g0_aggressive': 19, 'g1_balanced': 1, 'g2_conservative': 6}",0.815645382554828,1.2076453825548281,1.8226453825548279
smith,rsrc_no_context,1,250,0.6273637097431376,0.192,0.08060647976200275,0.036,0.068,0.008,0.124,0.184,0.068,0.124,0.124,0.932,0.9626666666666667,0.972,0.916,0.0,0.0,1.0018351233012603,0.0013797824931468387,0.007437024905993544,0.77472271165064,0.0,0.0,1.0,0.5483870967741935,1.0,0.5483870967741935,1.0,0.6470588235294118,0.2391304347826087,-0.14229887641562652,0.8111587982832618,16.642857142857142,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 7, 'g3_safe': 237, 'g2_conservative': 5, 'g1_balanced': 1}",0.8563637097431376,1.3053637097431376,2.019363709743138
smith,minimal_verify,0,250,10.440384446938957,0.012,26.047856769803015,0.912,0.004,0.004,0.004,0.008,0.004,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.8813087625847893,0.007964383181156054,1.9653841250433228,1.8349019595807559,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.23418044188913226,0.05622489959839357,249.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g1_balanced': 1, 'g3_safe': 249}",11.371384446938956,13.005384446938956,16.48238444693896
smith,minimal_verify,1,250,12.02962602463715,0.008,28.550755816362045,0.952,0.004,0.004,0.008,0.008,0.004,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.884264434632239,0.008698472394352355,1.9683253705838903,1.8729781620804125,0.0,0.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.24987879823419754,0.04417670682730924,249.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 1, 'g3_safe': 249}",12.99162602463715,14.67762602463715,18.27762602463715
smith,plain_mpc,0,250,0.5637028060129597,0.128,0.08965972010266167,0.048,0.056,0.012,0.22,0.428,0.144,0.34,0.34,0.0,0.606666666666667,0.852,0.0,0.0,0.0,0.8975624131345499,0.0015863234208605677,0.286643020574121,0.7984252735816151,0.0,0.0,1.0,0.4235294117647059,1.0,0.4235294117647059,1.0,1.0,0.1308411214953271,-0.14256693841961265,0.8347457627118644,19.666666666666668,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 107, 'g3_safe': 109, 'g1_balanced': 19, 'g2_conservative': 15}",0.8177028060129597,1.3137028060129596,2.1117028060129597
smith,plain_mpc,1,250,0.5818824359870926,0.104,0.10902676359950964,0.06,0.032,0.012,0.208,0.372,0.12,0.292,0.292,0.0,0.6213333333333333,0.888,0.0,0.0,0.0,0.9154137203340991,0.0016272406186006215,0.2734504393710785,0.808544787914609,0.0,0.0,1.0,0.410958904109589,1.0,0.410958904109589,1.0,1.0,0.08602150537634409,-0.13529774017485238,0.8057851239669421,30.25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"{'g0_aggressive': 90, 'g3_safe': 106, 'g2_conservative': 27, 'g1_balanced': 27}",0.8508824359870926,1.3738824359870927,2.2258824359870926
